Dates,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME,PX_VOLUME
1/11/2018,285377,16301,106246,80830,222126,#N/A N/A,105661,9124,51989,37989,101076,25025,121328,25121,78163,161050,20598,114171,10473,147594,156130,44746,82561,156718,270887,10273,3709,22531,93073,150104,11124,735588,28162,180587,126881,75682,47646,14433,28886,5137,46614,145488,70222,44014,16054,30349,44022,47627,10343,272704,200160,100941,1101083,825246,16842,#N/A N/A,113945,2278340,189994,2873858,7528,212772,46501103,61845,62416,1387050,7558,11406,1165,18269
1/12/2018,129086,5843,92814,57852,123368,#N/A N/A,59563,13624,72997,16911,115039,22512,95870,24786,31031,84585,24360,94010,9124,98383,86698,55786,66080,129848,390223,8792,3852,25003,64485,173157,17105,745533,62662,331355,95825,30373,42078,15742,78813,3562,6249,29462,34009,41273,25853,21883,39479,56811,10400,144394,242912,161298,957214,555811,13700,#N/A N/A,43887,1700369,61886,1545757,3410,74704,30764934,48983,66192,1135163,10910,8753,1638,7784
1/15/2018,157705,10611,164141,117913,97833,#N/A N/A,128051,34060,69617,13195,125989,14797,127194,12979,18330,49145,16908,50991,7265,154040,114233,35280,58686,65452,364622,11686,3372,15225,136621,167213,9149,514963,36209,426219,140137,59722,38401,13229,32795,2481,6744,28111,39054,30095,24130,10324,16525,35926,7278,226757,155750,397691,1305511,333913,14610,#N/A N/A,46136,1455116,49362,2012552,2077,34478,21153250,22997,36796,976922,14971,6904,1490,12862
1/16/2018,246267,40580,102977,53887,118783,#N/A N/A,203279,13295,41144,10684,195564,19657,73771,16877,22582,54120,4339,108839,16129,69199,141381,20131,115270,67834,310061,12512,5866,37684,174222,190576,15351,946068,41314,240478,82121,52181,83545,38739,38364,9964,15522,50862,47114,37989,21974,37993,35063,84741,20940,156239,85186,324521,1580302,473498,21078,#N/A N/A,73718,1320649,88994,777537,10674,49429,18990197,38883,58676,991518,6894,3275,2893,8810
1/17/2018,212724,26007,190955,82297,183301,#N/A N/A,265628,11262,54237,14275,143527,27195,69965,11548,25016,66575,4131,86672,16642,80805,165916,48702,142403,66063,334419,13074,5180,12954,665318,159888,16959,1103917,46344,158158,153229,42610,53130,34225,31262,5458,10024,46293,22842,63685,33994,7032,51834,70379,11209,375421,75311,226098,1322586,625705,13403,#N/A N/A,65020,941856,56934,1958862,9739,37010,49005766,39887,139565,900555,11651,7655,2116,17116
1/18/2018,122876,37737,88310,99839,126803,#N/A N/A,439946,44220,54715,19655,721162,48292,87209,28681,88980,73905,3024,62050,6305,65573,81093,40478,477528,89715,282958,13711,6123,32645,449667,113716,9800,927117,11090,269593,103165,40751,65404,35459,37824,2829,9789,43913,41554,29765,21068,16318,28340,51362,18984,155962,48370,319259,537486,825670,24653,#N/A N/A,65690,965894,73864,839947,6997,119003,64913703,38245,106239,743140,11857,7828,3011,16808
1/19/2018,171952,19876,112130,79896,110872,#N/A N/A,433258,21646,45366,23246,338971,37231,306141,31874,47313,83780,3859,76141,3670,68070,137322,89787,445453,98880,365432,22604,4258,21455,336130,198465,21694,1335703,27298,271797,110483,75918,54932,20714,51652,5370,24677,38473,82164,57734,22314,5328,37744,74539,27708,204596,141677,284846,1497444,666053,20938,#N/A N/A,85392,552119,111950,1089678,5758,302895,52686771,46821,75936,7281914,38541,8319,3190,21586
1/22/2018,158647,36218,104660,108612,66360,#N/A N/A,390585,9696,18297,20292,139439,22509,58573,9551,29083,32605,14853,40119,8340,41643,94391,43442,172085,220853,268014,13362,4303,23543,444332,70353,66778,1471516,27878,242751,171973,54140,55733,11983,52755,6872,31410,56612,33336,37237,13469,10945,21958,45974,10631,188433,140941,295089,1075911,449548,18603,#N/A N/A,75490,326190,84782,538827,2590,96041,47736799,20978,51924,2606609,16879,9932,6621,25795
1/23/2018,208980,24317,231021,52191,136224,#N/A N/A,445842,11917,39812,18195,108155,35752,91819,10538,25836,66635,38174,73574,13648,69246,88583,74427,168292,206616,492385,11134,10731,21622,497795,159302,31112,1783475,23766,690955,92431,219798,72111,5065,40117,5074,2852,35078,35257,39722,29056,43884,50257,44375,18098,400711,135373,370638,1197470,412076,16630,#N/A N/A,89845,411715,52814,902863,5382,93333,26499157,29971,104442,2549455,11275,6621,2487,32779
1/24/2018,149410,16686,258544,54871,116592,#N/A N/A,330314,13824,38468,17075,128712,21215,73670,15026,28411,74570,50746,102988,10670,89341,101277,75629,92886,122036,1609532,9327,4685,34009,848337,123853,40922,1773416,24503,237618,118908,312069,43987,36985,29611,6574,7957,63695,389968,30926,68753,6207,22187,175774,14016,155669,59333,183377,688865,1010893,18071,#N/A N/A,122818,332062,102634,1706675,5778,33777,24780437,20540,76512,1373913,10735,8745,2651,19378
1/25/2018,272518,8634,160190,160355,147691,#N/A N/A,288158,12133,56572,18791,159400,20659,140185,10663,41229,99955,53187,85093,7041,91962,140377,66972,199620,138521,746697,10846,5734,32282,1070755,278637,132793,1561918,61146,205156,162105,177725,47268,18099,37226,4733,21026,83719,268557,31344,52212,12808,25194,105516,16298,315684,136959,347340,1517825,784900,7910,#N/A N/A,130744,474506,237430,1190141,3048,50625,24759493,48013,140218,1164237,9925,37685,3017,16098
1/26/2018,131781,14707,238132,55278,83373,#N/A N/A,124003,32546,73095,11600,108527,27006,100175,12362,23192,193715,61328,62630,7601,55148,90871,43263,132738,157747,523750,7440,3496,15427,571832,76604,84245,861293,32466,479588,300390,386363,41538,5137,22719,3327,22250,21989,163220,27766,26396,18977,27156,55204,25488,173038,149886,218682,851473,407407,16026,#N/A N/A,153597,514321,90828,609277,2000,44920,28270229,22057,58870,701298,5987,8708,2611,16008
1/29/2018,257223,9453,164815,100767,189679,#N/A N/A,136183,10846,89089,12011,166935,21442,108469,14542,26994,114230,92818,86887,8249,74158,115313,23976,117697,95103,416419,10603,2449,30339,464135,72127,50114,2001324,32550,171033,110325,133077,41200,6235,38840,3219,16989,34446,81394,42687,24970,12530,18651,38153,20863,477263,92825,186397,932474,1120232,17991,#N/A N/A,85551,255646,130426,482668,9619,41925,21357113,31922,54685,975991,5163,12645,3126,34793
1/30/2018,169549,10556,354373,62947,174289,#N/A N/A,201286,11727,45207,11979,213040,35242,185834,34698,43036,72560,260413,54196,12337,84273,120254,37681,141896,130997,432005,11166,4032,23354,430772,95803,73162,870558,29941,176445,119829,155817,48828,13532,29471,4299,13975,51398,74282,34410,25239,10145,28407,70641,15986,310682,151285,232082,1096806,663626,10077,#N/A N/A,350107,541368,78468,465366,12754,99885,38106847,40523,116701,1007178,4986,12578,4619,20580
1/31/2018,108400,14614,389532,133209,160436,#N/A N/A,220119,16206,75765,24216,167352,48216,188968,18146,46786,88475,75441,112900,13021,71422,72153,35131,153898,148364,407672,180017,3057,34252,311716,92817,58537,864799,22646,560832,186298,211612,128275,18013,28454,3768,546831,27189,49462,27631,20536,10741,26585,163812,27566,992167,73841,233990,1161774,463937,7564,#N/A N/A,145233,285989,82030,588031,6406,111438,18841220,30123,147398,806038,10502,13988,2891,19202
2/1/2018,133817,12173,230436,108384,307095,#N/A N/A,249994,11574,99378,20749,268288,24664,186761,11092,39307,59560,57059,109494,9971,84511,105825,64075,218352,169461,342267,178045,4170,29162,740375,124797,34671,1441530,33617,358716,144144,187726,118353,13548,40668,4754,33751,31045,88929,28004,24114,11576,34723,101140,36728,359937,107460,251361,1321024,475825,15309,#N/A N/A,146759,1362455,133364,592515,5746,128414,13972199,46962,131378,1097591,16397,7220,1710,31309
2/2/2018,196791,18831,266198,176443,187740,#N/A N/A,250961,5912,47261,18311,236229,25234,99566,28047,73215,59485,71916,74509,13232,67646,169988,39748,112450,168816,400000,59624,3213,38061,434910,129469,55172,1406466,25894,343097,123346,137570,124261,13657,23010,3789,22711,45314,145710,30507,32591,8847,20563,70884,29975,408625,99759,424871,1577211,467200,34563,#N/A N/A,188237,975802,88732,437937,16008,123474,12751119,25692,103304,806644,17918,21149,2326,10379
2/5/2018,259431,31488,211302,241925,191715,#N/A N/A,344437,14469,61378,46858,488184,22164,276721,20581,51804,88775,116226,117016,17256,151122,270804,77726,325782,237650,624261,44482,9547,77963,560233,103662,84366,2144971,54753,540511,265926,146406,86223,13044,39526,5141,63402,62713,89497,56492,28061,11923,53667,130796,23712,619819,63925,282826,4252888,666285,18902,#N/A N/A,164563,481308,231092,485452,23350,90193,21531019,20796,103679,784555,19043,17548,1121,23090
2/6/2018,344278,38988,383523,303115,390832,#N/A N/A,588784,19127,66035,57582,626895,71097,303994,31738,161634,148980,74672,244819,31405,183392,250128,96753,689019,293273,901638,68017,10374,97642,680293,270218,72879,3067390,102939,554901,292008,173362,87612,10451,55113,9459,147280,118687,186961,77532,54446,14535,72445,162311,54792,907415,165995,511389,4852245,762065,76354,#N/A N/A,374244,780372,327962,614022,34555,211181,19739031,74209,177266,1100078,41594,15858,2216,40928
2/7/2018,173223,29521,238480,122149,187408,#N/A N/A,326357,4023,71396,33599,296625,80401,247422,18526,49695,76290,26869,124351,6651,188319,217785,49653,474838,161252,523344,39160,8824,57047,522113,143318,41136,1823525,41735,284897,159857,126978,84687,232249,45872,5049,41271,41196,117722,35599,28907,6636,47912,157880,39983,326252,102524,302205,2437630,441653,23985,#N/A N/A,177925,535137,158684,547813,8216,124782,22950979,43408,118133,973153,20667,9864,731,12465
2/8/2018,215482,21481,282607,172896,480324,#N/A N/A,113522,6179,73875,38534,291024,56691,175945,35248,79098,83020,12186,81617,15814,115634,179944,62213,314886,185284,487470,25827,4136,85484,556097,107561,27790,2592003,30300,355262,298455,156280,56629,261019,44143,4407,58435,54255,71337,41454,21133,10127,43296,122471,63087,413799,75847,288050,5103649,498208,11957,#N/A N/A,132008,493167,157350,381727,10653,92789,19140054,59438,88374,935669,11766,6013,1741,67210
2/9/2018,234452,31423,360079,326712,396321,#N/A N/A,306215,13296,56230,51818,382777,25081,144501,22700,49000,113445,68545,97470,14232,132065,244493,85000,307770,243977,721455,25569,9439,67427,533982,198402,33016,2383060,56434,416753,162933,145420,68502,83052,19659,4408,37149,71448,61947,52443,26029,20139,25541,345423,48101,522352,257599,287254,3360441,802712,28883,#N/A N/A,135930,629803,176364,349578,14388,112385,14249850,69434,66946,1754686,12723,10948,2798,19361
2/12/2018,199425,17705,310071,198512,267445,#N/A N/A,233542,4737,64457,21424,236506,40907,147001,15469,37217,80810,39266,72549,12074,125857,114601,91088,226395,116376,398701,22408,10770,27758,226176,94714,32215,1341756,40337,310043,116001,103936,56329,55425,27840,4601,26248,101623,44754,36622,18952,5725,30957,182923,32449,258712,57578,158334,2570264,260536,10001,#N/A N/A,144437,408394,275652,1397658,20320,55128,16205478,37561,60836,956720,10565,7642,1439,17630
2/13/2018,270812,17633,237624,164367,173471,#N/A N/A,139937,11350,56238,13489,139408,21815,61889,11996,35644,81230,59169,81277,24337,64588,103844,43295,145476,152553,458487,29616,5361,33670,100134,247131,32194,817612,29778,270658,165923,151118,53132,9335,27655,2975,61721,52791,45144,47177,18204,72439,31343,141194,30258,263673,43099,138145,2134554,370200,4136,#N/A N/A,139777,437485,307850,473477,2318,37622,18606463,59281,67436,1140068,11431,6379,1427,12224
2/14/2018,394430,13274,434821,108441,170623,#N/A N/A,205436,7505,107450,53506,225606,95064,121879,19132,68985,112030,84711,125534,14895,103465,89745,64981,221629,133548,451325,40690,7548,46566,326202,168550,41038,1767504,34578,204195,138491,202171,39415,40704,66018,6064,43997,32595,51472,51991,16814,14416,34525,131726,25156,222642,56269,202885,1735952,487047,17602,#N/A N/A,135953,317966,160170,382212,2175,60251,18000902,34045,69139,1428365,10476,8927,1802,22523
2/15/2018,378911,13922,340902,156772,254477,#N/A N/A,161674,7621,86476,35300,151901,70956,68681,11085,46986,77930,22244,124139,11286,123916,108046,65193,244374,132616,252171,56230,7187,39544,187929,91639,74320,1622764,29237,360865,168916,91863,192183,33845,50259,2454,19816,63238,45798,52030,14552,21480,27264,95482,30526,232436,48800,92603,2611072,429167,9836,#N/A N/A,71386,986623,212442,515629,9405,50131,25739018,25466,67863,1023966,11497,10327,1396,59111
2/16/2018,406468,28212,172707,184462,183766,#N/A N/A,193216,7584,49468,76348,139042,29774,131682,9195,76620,48985,20234,154478,13278,98417,80684,129513,161737,144178,302585,30430,3600,25825,165871,86070,24408,1003833,66908,235472,121828,72078,72973,14024,18589,2714,6494,76405,34682,29989,12534,27081,19199,166100,68254,210291,46593,135779,1225912,345185,7382,#N/A N/A,121243,699752,214436,358780,12094,36566,7518863,27591,75682,779775,10009,7529,1628,17186
2/19/2018,307580,30336,439233,98016,77598,#N/A N/A,308962,3888,21452,18025,211333,28670,73668,17531,22854,43980,16453,82334,4300,56969,177212,46926,90110,92851,322930,35828,2604,23239,196162,48556,31069,817519,21657,354004,77329,38709,53622,6883,17191,1744,30397,46415,50961,42127,11023,13147,16914,95241,33458,195439,58850,145453,682989,263046,14306,#N/A N/A,76429,460793,125878,280058,2670,35794,3136892,32314,265317,637660,8650,2546,817,12057
2/20/2018,233267,13247,239352,78018,83520,#N/A N/A,244043,5227,35354,34662,298165,27202,62156,15576,24724,70155,5961,117819,5277,76249,145813,51851,77503,77495,291798,40426,5070,18002,315499,116684,12262,1166210,13556,136010,93407,54800,45307,5810,22311,1589,20049,38282,50428,25991,17795,26565,21778,78527,31382,320401,58703,95457,1521470,306505,29204,#N/A N/A,69321,760515,168060,397406,3733,29732,18194834,27854,113515,1027300,14699,8787,1092,106290
2/21/2018,159141,13643,145083,172674,113501,#N/A N/A,199043,7844,30657,41516,117365,23943,117265,16749,34146,52990,14022,124221,11569,57213,72447,91837,72194,66141,282640,26767,4955,26035,787771,75516,16790,2287044,23582,155305,112233,99226,87760,6431,17100,2416,43841,44927,38162,33804,17474,15514,37122,87547,38857,210019,65593,107995,875222,274173,29159,#N/A N/A,212244,308180,81474,302252,5688,166191,24913147,17781,78666,1192805,10975,7968,1750,80349
2/22/2018,154827,21686,139877,239236,96725,#N/A N/A,97054,3713,47311,19937,96822,28417,166231,15088,39899,48130,11695,291782,4568,64007,273932,28578,85890,92187,398059,34604,7005,13569,395664,107644,39136,1375682,42216,115869,135329,145080,34326,10125,29186,2196,19601,44815,29821,45111,17847,17893,28900,127025,42334,309238,54144,113219,1275938,294927,29680,#N/A N/A,161653,230884,99682,277943,18961,71225,13293172,22401,91433,1008311,9723,8414,2639,66074
2/23/2018,741732,17211,189451,165594,157191,#N/A N/A,233626,2631,42762,23905,73000,19235,98609,14275,39841,50145,4306,431236,6212,80587,134546,24667,80171,59774,328998,23979,7856,15901,205251,85225,25568,3448554,14576,123537,152834,77312,70279,2707,20064,3563,11454,20718,60690,37081,22058,37746,48748,119442,18519,346029,78657,166691,1449749,388408,21051,#N/A N/A,125782,147698,39692,225746,24113,33736,18459405,26609,68015,1382278,9280,3444,1801,45721
2/26/2018,320167,31989,186749,126187,103204,#N/A N/A,175590,7685,50811,38204,99914,21866,76448,15817,33940,30920,19330,268462,8753,54617,108297,27608,99965,88512,838356,15207,6317,17393,192371,262170,28648,3418717,13836,224879,110034,71998,35928,4695,18568,2208,19021,14692,53613,36732,10281,23527,20859,67516,26234,239615,53107,209104,993990,477370,26197,#N/A N/A,129542,227011,136646,305380,18091,41625,27224395,42322,55992,963067,7835,5627,5967,13720
2/27/2018,128004,30278,171225,197947,253213,#N/A N/A,177970,10642,33296,28973,217795,45596,104844,5861,30961,73650,33335,187047,6528,76999,141292,28151,275667,86481,553545,22210,8282,16740,193960,174249,8108,5155597,18135,229969,94306,104327,25926,18661,33033,3723,38874,29046,32508,45905,21931,45807,29121,111848,28440,603968,45298,167596,1830533,535410,321786,#N/A N/A,268648,226358,152924,333640,6994,39477,19305357,37545,114056,1159547,7112,6828,1873,140778
2/28/2018,520506,33311,225541,158489,173323,#N/A N/A,83522,6119,53799,29659,162724,38990,194093,13125,33055,162390,8926,111479,18600,63808,94108,22669,105251,153215,1783350,26629,6649,18375,187549,129305,20959,3267632,56761,158399,453296,139190,43305,12777,22264,2585,112192,36706,26671,27570,21297,46460,40084,70480,16411,545604,140099,107205,3335621,1969193,93791,#N/A N/A,110564,397298,104110,360549,13936,62759,29033897,28177,133533,867506,11186,5148,3310,71694
3/1/2018,899571,24798,200805,148097,280357,#N/A N/A,160731,8539,43974,38235,297727,41058,241827,9885,39982,186910,11824,149243,32467,140208,124857,41845,177101,148179,949895,22708,11234,44868,393589,173368,32450,2207587,18240,494771,173830,218947,42681,20382,33899,5145,27983,51816,77438,70409,18268,29925,36997,87423,36456,765735,129477,290487,1863336,1377302,81782,#N/A N/A,113611,389744,186222,241997,14612,79401,32086340,45539,85453,785781,13258,5643,3529,31057
3/2/2018,317380,48842,127377,338898,260025,#N/A N/A,534060,42604,50442,34477,322092,48845,211652,9303,56666,165640,48781,94770,31480,129394,198318,44445,210498,153869,738730,37052,8117,39774,381458,161402,29563,1726155,51933,303906,144722,102579,36797,10192,36423,4918,34423,62152,68247,64317,30397,21727,51015,140152,30786,948017,114178,248650,2116610,1360339,134110,#N/A N/A,203536,598791,334576,334692,10296,100839,73155785,52225,53713,949450,9473,8023,2241,31257
3/5/2018,341264,24499,217602,139183,136136,#N/A N/A,154091,16270,21490,69703,309850,31248,147104,11037,60710,118955,81272,83446,12071,122126,123424,25331,159655,174508,706361,28135,6862,31655,265636,156415,41438,1840572,39550,289257,52796,61444,34835,13050,25865,3661,20967,34235,70764,54296,14869,26702,45926,118182,26231,412791,80625,253874,929382,1110154,84527,#N/A N/A,143311,369279,238930,260901,8390,68029,18757272,31429,31840,726097,12978,5629,2045,24220
3/6/2018,352585,17857,105103,124049,129171,#N/A N/A,123565,6619,83981,34079,165908,51228,101364,6934,62524,161035,24233,102900,17473,177317,170433,50658,184419,101056,657553,19038,15720,29643,309481,183867,22716,2476343,18331,262942,58188,82276,70968,5125,32290,7240,22997,42306,125816,66006,16584,17386,41637,88729,56143,427742,72398,192214,1118907,859333,137193,#N/A N/A,238389,454744,170908,323767,5186,82481,15146014,38346,45745,912153,13932,14171,3755,27651
3/7/2018,446671,25165,162460,197050,106647,#N/A N/A,94576,4808,42881,89239,179216,70940,103054,6005,85487,81405,9652,127788,8313,350569,184422,40190,160744,105540,476263,20345,9885,25063,183653,156372,9725,2141048,74556,305473,96578,66346,114273,8174,29701,4799,13588,27820,83336,44323,23149,10312,44045,75446,16675,381272,104199,172049,679845,621232,45225,#N/A N/A,138618,261492,155104,345882,4815,30733,16304816,34708,147233,2586941,13826,7731,2762,17479
3/8/2018,470156,12925,163727,207008,107804,#N/A N/A,116096,3595,46156,50839,161469,77246,113066,6606,38427,82320,37566,112535,10303,209707,165352,48423,111016,131316,1128148,15188,6140,19977,174414,112774,7157,2240701,32304,371936,98103,70696,57474,18946,50768,3861,15905,24067,49042,27351,18678,10374,21090,94545,28233,498113,105770,220412,1282952,753926,51705,#N/A N/A,84035,228759,190766,403194,3232,36747,12830910,30130,166421,1194135,10408,11494,2324,20959
